kdkec,nmkec,kddesa,nmdesa,nmsls,idsls,latitude,longitude
030,KEDONDONG,035,HARAPAN JAYA,RT 011 DUSUN UMBUL MASJID,18090300350011,-5.529480454579101,105.02362645391764
030,KEDONDONG,035,HARAPAN JAYA,RT 005 DUSUN UMBUL BARU,18090300350005,-5.526780942529871,105.02540187886005
030,KEDONDONG,015,PASAR BARU,RT 23 DUSUN TANJUNG AMAN,18090300150022,-5.465326013679144,105.00711782276619
030,KEDONDONG,016,KERTA SANA,RT 001 DUSUN NABANG REJO,18090300160001,-5.450514898989899,104.98455944444439
030,KEDONDONG,014,TEMPEL REJO,RT 11 DUSUN BULAK REJO BAWAH,18090300140010,-5.4731502267479675,105.01928964975612
030,KEDONDONG,017,GUNUNG SUGIH,RT 17 DUSUN TANJUNG AMAN,18090300170018,-5.464472364538693,105.0086293146014
030,KEDONDONG,014,TEMPEL REJO,RT 20 DUSUN BANGUN REJO,18090300140021,-5.475710882352941,105.01392666666659
022,WAY RATAI,001,SUMBER JAYA,RT 01 DUSUN SUMBER JAYA,18090220010004,-5.600276556708222,105.03644912124368
022,WAY RATAI,001,SUMBER JAYA,RT 05 DUSUN SUMBER JAYA,18090220010008,-5.60054098952172,105.03725587340278
022,WAY RATAI,009,PESAWARAN INDAH,RT 03 DUSUN KALIGUHA 1,18090220090017,-5.556629385964912,105.09171122807021
022,WAY RATAI,010,HARAPAN JAYA,RT 01 DUSUN SINAR PUNCAK,18090220100008,-5.548678270335633,105.11363252264431
022,WAY RATAI,010,HARAPAN JAYA,RT 02 DUSUN CENGKUANG,18090220100005,-5.5614652585483295,105.10853306996114
022,WAY RATAI,010,HARAPAN JAYA,RT 01 DUSUN SINAR SATU,18090220100003,-5.560829969675698,105.10565455816786
022,WAY RATAI,006,MULYOSARI,RT 002 DUSUN TAMAN SARI,18090220060008,-5.5714709309999995,105.06320179066667
022,WAY RATAI,011,DESA PERSIAPAN KALIREJO,RT 02 DUSUN SUKA DAMAI,18090220110005,-5.6076512791239495,105.07643196706411
022,WAY RATAI,011,DESA PERSIAPAN KALIREJO,RT 01 DUSUN SUKA DAMAI,18090220110004,-5.608091514293585,105.07708230086082
022,WAY RATAI,010,HARAPAN JAYA,RT 01 DUSUN SINAR TIGA,18090220100017,-5.541790102124049,105.10711032680896
022,WAY RATAI,009,PESAWARAN INDAH,RT 02 DUSUN SUMBERJO,18090220090002,-5.578386142126437,105.08743111408046
022,WAY RATAI,007,WATES WAY RATAI,RT 02 DUSUN BUMI REJO,18090220070020,-5.572893366685196,105.071981346347
022,WAY RATAI,007,WATES WAY RATAI,RT 04 DUSUN UMBUL REJO,18090220070015,-5.591224523190022,105.07172672257921
022,WAY RATAI,007,WATES WAY RATAI,RT 01 DUSUN UMBUL REJO,18090220070012,-5.5934960984833975,105.07543523345328
022,WAY RATAI,007,WATES WAY RATAI,RT 03 DUSUN UMBUL REJO,18090220070014,-5.590516257469402,105.07464056144026
022,WAY RATAI,007,WATES WAY RATAI,RT 02 DUSUN TAMAN BARU,18090220070011,-5.597369507535063,105.07363618762558
022,WAY RATAI,007,WATES WAY RATAI,RT 01 DUSUN SIDOLUHUR,18090220070008,-5.6045063949768466,105.07659268286079
022,WAY RATAI,007,WATES WAY RATAI,RT 03 DUSUN WATES,18090220070003,-5.610148437962159,105.08518747214818
022,WAY RATAI,007,WATES WAY RATAI,RT 02 DUSUN WATES,18090220070001,-5.610051029873452,105.08393461690544
022,WAY RATAI,007,WATES WAY RATAI,RT 01 DUSUN WATES,18090220070002,-5.610809552995744,105.08583974630452
040,WAY LIMA,009,SINDANG GARUT,RT 003 DUSUN SINDANG GARUT,18090400090003,-5.410337548187885,105.0055392959525
040,WAY LIMA,001,GUNUNGREJO,RT 14 DUSUN VI,18090400010017,-5.431938333333333,105.01278568965509
040,WAY LIMA,014,BANJAR NEGERI,RT 001 DUSUN MUJIDADI BARAT,18090400140013,-5.436865087443513,105.05337512280258
040,WAY LIMA,014,BANJAR NEGERI,KEBUN MARGA,18090400141013,-5.409888205496923,105.03630474147133
040,WAY LIMA,006,TANJUNG AGUNG,RT 008 DUSUN TJ RAHAYU I,18090400060008,-5.4381144208815675,105.04335842312928
040,WAY LIMA,002,CIMANUK,RT 09 DUSUN V,18090400020009,-5.444922437865528,105.0121214041634
040,WAY LIMA,008,BATURAJA,SAWAH BATURAJA DOH,18090400081006,-5.41604431499997,105.00667625472451
040,WAY LIMA,015,PADANG MANIS,SAWAH,18090400151001,-5.410678187499945,105.04916197231682
040,WAY LIMA,009,SINDANG GARUT,PENDUDUK RT 007 DS CONDONG SARI DAN RT 14 BATURAJA,18090400094004,-5.408576694381965,105.0082346453403
040,WAY LIMA,001,GUNUNGREJO,RT 13 DUSUN VI,18090400010016,-5.4316365625,105.01336479166662
040,WAY LIMA,004,WAY HARONG,RT 25 DUSUN SUKAMAJU,18090400040025,-5.440845165147411,105.02958713768136
040,WAY LIMA,012,PEKONDOH,RT 003 JEMBANGAN,18090400124003,-5.407641829454479,105.03387999695273
040,WAY LIMA,001,GUNUNGREJO,RT 02 DUSUN I,18090400010002,-5.435414061175413,105.00935305614733
040,WAY LIMA,016,PAGUYUBAN,RT 001 DUSUN 03,18090400160006,-5.39721718438945,105.02731505264383
040,WAY LIMA,011,GEDUNG DALAM,RT 008 RW 004 DUSUN VIII,18090400110007,-5.403761193249236,105.02376658956697
040,WAY LIMA,014,BANJAR NEGERI,KEBUN PTPN 1,18090400141010,-5.448052457999985,105.06407286909467
040,WAY LIMA,006,TANJUNG AGUNG,PERSAWAHAN BANJAKH AGUNG,18090400061001,-5.427680145499981,105.04224428195192
040,WAY LIMA,014,BANJAR NEGERI,KEBUN CIKOPI,18090400141006,-5.42757273956636,105.052759498358
040,WAY LIMA,005,MARGODADI,PERKEBUNAN KARET PTPN,18090400051002,-5.46112832767038,105.0343506030995
040,WAY LIMA,008,BATURAJA,SAWAH SUKABANJAR,18090400081002,-5.41334116130077,105.018881186843
040,WAY LIMA,004,WAY HARONG,RT 09 DUSUN CRITA DAGANG,18090400040009,-5.4449657738891455,105.01818911278049
040,WAY LIMA,014,BANJAR NEGERI,KEBUN CIKOPI,18090400141008,-5.435225,105.051661666667
040,WAY LIMA,014,BANJAR NEGERI,RT 002 DUSUN INDUK,18090400140002,-5.41482827600367,105.04497872652229
040,WAY LIMA,008,BATURAJA,PENDUDUK RT 014 / 007 WAY INDIK,18090400084012,-5.409966961721181,105.01239839941267
040,WAY LIMA,013,PEKONDOH GEDUNG,"RT 04 JEMBANGAN, RT 13 B.NEGERI, RT 11 SIDODADI",18090400134003,-5.408914377083436,105.03611794207238
040,WAY LIMA,011,GEDUNG DALAM,RT 002 RW 001 DUSUN I,18090400110002,-5.421586965656894,105.03641856648986
040,WAY LIMA,005,MARGODADI,RT 15 DUSUN SIDOMULYO,18090400050017,-5.4610965210983355,105.04498898817296
040,WAY LIMA,008,BATURAJA,PENDUDUK RT 013 / 007 WAY INDIK,18090400084011,-5.411125483022528,105.01298435418302
040,WAY LIMA,002,CIMANUK,RT 11 DUSUN VI,18090400020011,-5.442108677766947,105.0140870115056
040,WAY LIMA,002,CIMANUK,RT 08 DUSUN IV,18090400020008,-5.446308661341164,105.0102298669201
040,WAY LIMA,015,PADANG MANIS,RT 006 DUSUN 3,18090400150006,-5.415662872664752,105.05146642802015
040,WAY LIMA,001,GUNUNGREJO,LAHAN PERSAWAHAN,18090400011003,-5.428874124999935,105.00090499400903
040,WAY LIMA,008,BATURAJA,RT 001 DUSUN 001,18090400080001,-5.418123165066395,105.01416001654458
040,WAY LIMA,007,KOTADALAM,RT 009 RW KOTA DALAM,18090400070009,-5.4223163748032785,105.03347810728121
040,WAY LIMA,002,CIMANUK,RT 05 DUSUN III,18090400020005,-5.446430178782587,105.01396678124277
040,WAY LIMA,011,GEDUNG DALAM,PENDUDUK RT 006 / V,18090400114003,-5.4452448355949175,105.03713977892062
040,WAY LIMA,009,SINDANG GARUT,SAWAH SINDANG GARUT,18090400091009,-5.411932390999965,105.0102483698486
040,WAY LIMA,014,BANJAR NEGERI,SAWAH SUGIWARAS,18090400141004,-5.405937618499966,105.04085465612064
040,WAY LIMA,003,SUKAMANDI,RT 02 DUSUN I,18090400030002,-5.452170638297873,105.01818677304962
040,WAY LIMA,008,BATURAJA,SAWAH,18090400081001,-5.419987048999955,105.01909357486295
040,WAY LIMA,011,GEDUNG DALAM,RT 009 RW 005 DUSUN IX,18090400110008,-5.4028522165335895,105.02315675710925
040,WAY LIMA,013,PEKONDOH GEDUNG,RT 002 DUSUN INDUK,18090400130002,-5.420769002095858,105.03974628235626
040,WAY LIMA,007,KOTADALAM,RT 010 RW PD RINCANG,18090400070010,-5.41523720662237,105.02935731920715
040,WAY LIMA,003,SUKAMANDI,LAHAN PERKEBUNAN,18090400033001,-5.45391830999995,105.01581910035361
040,WAY LIMA,011,GEDUNG DALAM,PERSAWAHAN,18090400111001,-5.419299665999975,105.03625489491296
040,WAY LIMA,006,TANJUNG AGUNG,RT 012 DUSUN TANJUNG LOM,18090400060012,-5.443662738458924,105.03949308467463
040,WAY LIMA,001,GUNUNGREJO,RT 18 DUSUN II,18090400010006,-5.435243233481933,105.00861092446993
040,WAY LIMA,013,PEKONDOH GEDUNG,SAWAH JEMBANGAN,18090400131002,-5.406223352748739,105.037944998565
040,WAY LIMA,014,BANJAR NEGERI,KEBUN PTPN 1,18090400141009,-5.441512852499965,105.05522719367224
040,WAY LIMA,006,TANJUNG AGUNG,RT 013 DUSUN TANJUNG LOM,18090400060013,-5.446746068832253,105.03868863780288
040,WAY LIMA,009,SINDANG GARUT,RT 001 DUSUN SINDANG GARUT,18090400090001,-5.412481489574442,104.99822577215622
040,WAY LIMA,002,CIMANUK,RT 04 DUSUN II,18090400020004,-5.448216772588621,105.01466743819343
040,WAY LIMA,009,SINDANG GARUT,PENDUDUK RT 009 DS CONDONG SARI DAN RT 14 BATURAJA,18090400094002,-5.40977903685459,105.01092849120879
040,WAY LIMA,005,MARGODADI,RT 08 DUSUN GUNUNG TERANG,18090400050008,-5.478179430264624,105.05491003280196
040,WAY LIMA,014,BANJAR NEGERI,SAWAH SUKABUMI,18090400141003,-5.403956090999975,105.04687217035843
040,WAY LIMA,014,BANJAR NEGERI,RT 003 DUSUN MUJIDADI BARAT,18090400140015,-5.439777276848434,105.05611211534094
040,WAY LIMA,001,GUNUNGREJO,RT 09 DUSUN IV,18090400010011,-5.435471986200638,105.0112334099666
040,WAY LIMA,004,WAY HARONG,RT 27 DUSUN SUKAAMAN,18090400040027,-5.437265063836896,105.02726612621616
040,WAY LIMA,007,KOTADALAM,RT 011 RW PD RINCANG,18090400070011,-5.414849813095765,105.0264870954583
040,WAY LIMA,002,CIMANUK,RT 06 DUSUN III,18090400020006,-5.446103263514752,105.01582447591336
040,WAY LIMA,009,SINDANG GARUT,RT 002 DUSUN SINDANG GARUT,18090400090002,-5.4113752876015235,105.00306884659531
040,WAY LIMA,006,TANJUNG AGUNG,KEBUN KAKAO,18090400061002,-5.437335530499951,105.03816379411921
040,WAY LIMA,001,GUNUNGREJO,RT 05 DUSUN II,18090400010005,-5.4345516368366535,105.00995914343565
040,WAY LIMA,005,MARGODADI,RT 06 DUSUN GUNUNG TERANG,18090400050006,-5.478515041074354,105.05328062695972
040,WAY LIMA,016,PAGUYUBAN,RT 001 DUSUN 04,18090400160008,-5.402934861571869,105.026873180396
040,WAY LIMA,004,WAY HARONG,RT 20 DUSUN GUNUNG KASO,18090400040020,-5.448675079712765,105.03800743812877
040,WAY LIMA,011,GEDUNG DALAM,PERSAWAHAN,18090400111002,-5.44094420258979,105.034473873675
040,WAY LIMA,009,SINDANG GARUT,KEBUN CONDONG SARI,18090400091010,-5.40706977799994,105.00550117527365
040,WAY LIMA,007,KOTADALAM,RT 006 RW KETAPANG,18090400070006,-5.430704246750775,105.0326599138165
040,WAY LIMA,002,CIMANUK,LAHAN PERSAWAHAN,18090400021001,-5.443118602499975,105.00118199945695
040,WAY LIMA,010,SIDODADI,RT 005 DUSUN KURIPAN,18090400100005,-5.39348904201581,105.03971352712247
040,WAY LIMA,007,KOTADALAM,AREA PESAWAHAN,18090400071003,-5.43229015499995,105.03606168548389
040,WAY LIMA,008,BATURAJA,RT 008 DUSUN 004,18090400080008,-5.416128928848725,105.02101631319438
040,WAY LIMA,006,TANJUNG AGUNG,RT 010 DUSUN TJ RAHAYU I,18090400060010,-5.441944529714008,105.04248853732301
040,WAY LIMA,002,CIMANUK,RT 07 DUSUN IV,18090400020007,-5.4475170138990325,105.00847689606707
040,WAY LIMA,013,PEKONDOH GEDUNG,RT 009 SUKAMULYA,18090400134005,-5.406579614452453,105.03074944019323
040,WAY LIMA,016,PAGUYUBAN,SAWAH BATAS DESA PAGUYUBAN BATURAJA,18090400161002,-5.406762325,105.025273715
040,WAY LIMA,007,KOTADALAM,RT 008 RW KOTA DALAM,18090400070008,-5.4235190012400185,105.03411231451565
040,WAY LIMA,016,PAGUYUBAN,RT 002 DUSUN 04,18090400160009,-5.401547680000607,105.02619467755277
040,WAY LIMA,004,WAY HARONG,RT 17 DUSUN TAMAN JAYA,18090400040017,-5.446326648112261,105.03252764486241
040,WAY LIMA,004,WAY HARONG,RT 06 DUSUN SUMBERJAYA,18090400040006,-5.428991874545455,105.02113521590908
040,WAY LIMA,009,SINDANG GARUT,KEBUN CONDONG SARI,18090400091012,-5.41256707999995,105.00781659031254
040,WAY LIMA,015,PADANG MANIS,RT 005 DUSUN 3,18090400150005,-5.415701658462059,105.050423590486
040,WAY LIMA,014,BANJAR NEGERI,KEBUN PTPN 1,18090400141012,-5.44873674349995,105.07347982647107
040,WAY LIMA,002,CIMANUK,RT 01 DUSUN I,18090400020001,-5.448568083154471,105.00864167402435
070,TEGINENENG,004,BUMIAGUNG,RT 015 DUSUN KARYA AGUNG RW 07,18090700040011,-5.189420830510466,105.17505765706301
040,WAY LIMA,004,WAY HARONG,RT 23 DUSUN SUKAMANAH,18090400040023,-5.438801914619027,105.03010653515274
040,WAY LIMA,011,GEDUNG DALAM,RT 006 RW 003 DUSUN III,18090400110006,-5.443976905089393,105.03528975739219
040,WAY LIMA,010,SIDODADI,RT 015 DUSUN SEDIAMAJU,18090400100014,-5.39623802236654,105.03709871038009
040,WAY LIMA,005,MARGODADI,RT 12 DUSUN GUNUNG TANJUNG,18090400050012,-5.468401420745964,105.05513131212845
040,WAY LIMA,005,MARGODADI,RT 13 DUSUN GUNUNG TANJUNG,18090400050013,-5.468243628476196,105.05435342598246
040,WAY LIMA,006,TANJUNG AGUNG,RT 014 DUSUN BUMI WARAS,18090400060014,-5.466208009704081,105.0606237461091
040,WAY LIMA,012,PEKONDOH,RT 004 TANJUNG LOM,18090400124006,-5.446124810514005,105.04012291027804
040,WAY LIMA,016,PAGUYUBAN,KEBUN BATAS DESA PAGUYUBAN PRINGSEWU,18090400161003,-5.395934353340199,105.022699981928
040,WAY LIMA,014,BANJAR NEGERI,SAWAH SUGIWARAS,18090400141002,-5.41038188799996,105.04420718108352
040,WAY LIMA,005,MARGODADI,RT 02 DUSUN MARGODADI,18090400050002,-5.475832752691048,105.04851206577284
040,WAY LIMA,010,SIDODADI,RT 002 DUSUN SEDIA MAJU,18090400100002,-5.402985211929218,105.03700902466007
040,WAY LIMA,008,BATURAJA,RT 002 DUSUN 001,18090400080002,-5.419539027585529,105.01420627622943
040,WAY LIMA,003,SUKAMANDI,RT 10 DUSUN V,18090400030010,-5.461947333383265,105.0265111692027
040,WAY LIMA,001,GUNUNGREJO,RT 07 DUSUN III,18090400010008,-5.433359366734827,105.01078934354304
040,WAY LIMA,004,WAY HARONG,RT 19 DUSUN SIDOREJO,18090400040019,-5.450012164278141,105.03598330320669
040,WAY LIMA,005,MARGODADI,RT 07 DUSUN GUNUNG TERANG,18090400050007,-5.477049245549049,105.05435213146944
040,WAY LIMA,009,SINDANG GARUT,PENDUDUK RT 010 DS CONDONG SARI DAN RT 13 BATURAJA,18090400094007,-5.410701171857585,105.01063926145417
031,WAY KHILAU,002,PADANG CERMIN,RT 014 DUSUN PAKHDA MULYA II,18090310020014,-5.52159984375,104.97724197916659
031,WAY KHILAU,007,MADA JAYA,SAWAH,18090310071002,-5.460318947728687,104.95447212984699
031,WAY KHILAU,010,TANJUNG REJO,RT 06 DUSUN 2,18090310100006,-5.466200123334456,104.98325510490912
031,WAY KHILAU,002,PADANG CERMIN,RT 013 DUSUN PAKHDA MULYA II,18090310020013,-5.514520219298245,104.97308706140348
031,WAY KHILAU,002,PADANG CERMIN,RT 012 DUSUN PAKHDA MULYA I,18090310020012,-5.513073974358974,104.97293929487181
031,WAY KHILAU,005,TANJUNG KERTA,RT 16 DUSUN 5,18090310050004,-5.487431944444443,104.9661125000001
031,WAY KHILAU,005,TANJUNG KERTA,RT 17 DUSUN 5,18090310050003,-5.485468397435897,104.96592923076926
031,WAY KHILAU,005,TANJUNG KERTA,RT 18 DUSUN 5,18090310050024,-5.484765044351835,104.96563000884684
031,WAY KHILAU,009,KUBU BATU,RT 19 DUSUN SINAR JAYA,18090310090013,-5.499139795983063,104.99056185866434
031,WAY KHILAU,009,KUBU BATU,RT 20 DUSUN SINAR JAYA,18090310090012,-5.497832063505472,104.99331451251523
031,WAY KHILAU,004,PENENGAHAN,RT 06 DUSUN 2 KANDIS,18090310040023,-5.485735268817204,104.94741021505381
031,WAY KHILAU,003,SUKAJAYA,RT 09 DUSUN KARYA JAYA,18090310030009,-5.500111642777778,104.95985812166668
031,WAY KHILAU,008,GUNUNGSARI,RT 02 DUSUN 1,18090310080002,-5.457944662513456,104.97016453764066
031,WAY KHILAU,008,GUNUNGSARI,SAWAH,18090310081003,-5.455923673660297,104.968661429691
031,WAY KHILAU,007,MADA JAYA,RT 002 DUSUN 01 MADA ILIR 1,18090310070002,-5.457401697043722,104.94973072219108
031,WAY KHILAU,007,MADA JAYA,RT 003 DUSUN 01 MADA ILIR 1,18090310070003,-5.45821678008971,104.94971117187
031,WAY KHILAU,006,KOTAJAWA,RT 022 DUSUN KELAPA DUA,18090310060019,-5.46427943937971,104.97281263092786
031,WAY KHILAU,006,KOTAJAWA,RT 020 DUSUN KELAPA DUA,18090310060017,-5.466277012543159,104.97234727980344
031,WAY KHILAU,006,KOTAJAWA,RT 021 DUSUN KELAPA DUA,18090310060018,-5.466059178414157,104.97342736705741
031,WAY KHILAU,006,KOTAJAWA,RT 019 DUSUN DAMAR SARI,18090310060016,-5.469170508474577,104.97286307909604
031,WAY KHILAU,006,KOTAJAWA,RT 018 DUSUN DAMAR SARI,18090310060015,-5.470440801282051,104.97312605769231
031,WAY KHILAU,006,KOTAJAWA,RT 005 DUSUN KOTA JAWA 2,18090310060028,-5.479881604938272,104.96808808641978
031,WAY KHILAU,006,KOTAJAWA,RT 004 DUSUN KOTA JAWA 2,18090310060003,-5.47988645139767,104.96711835159347
031,WAY KHILAU,006,KOTAJAWA,RT 003 DUSUN KOTA JAWA 1,18090310060025,-5.480932500000001,104.96745722222222
031,WAY KHILAU,007,MADA JAYA,RT 006 DUSUN 02 MADA ILIR 2,18090310070006,-5.457649721508347,104.95184517997724
031,WAY KHILAU,006,KOTAJAWA,SAWAH,18090310061001,-5.46557333333333,104.961423333333
031,WAY KHILAU,008,GUNUNGSARI,RT 10 DUSUN 4,18090310080010,-5.456629262525078,104.97396742178157
031,WAY KHILAU,001,BAYAS JAYA,RT 016 DUSUN SINAR JAYA,18090310010016,-5.535614240783069,104.95799208238813
031,WAY KHILAU,010,TANJUNG REJO,RT 08 DUSUN 3,18090310100008,-5.4671843580478745,104.9842280880709
031,WAY KHILAU,005,TANJUNG KERTA,SAWAH,18090310051003,-5.48801074399998,104.96749971580098
031,WAY KHILAU,008,GUNUNGSARI,RT 11 DUSUN 5,18090310080011,-5.4561300914539785,104.97299195123188
031,WAY KHILAU,002,PADANG CERMIN,RT 002 DUSUN KENARI 1,18090310020002,-5.505463796296297,104.97171259259255
031,WAY KHILAU,007,MADA JAYA,RT 004 DUSUN 02 MADA ILIR 2,18090310070004,-5.458629550731649,104.95051329204234
031,WAY KHILAU,005,TANJUNG KERTA,RT 05 DUSUN 2,18090310050019,-5.491795721527779,104.96616873125
031,WAY KHILAU,010,TANJUNG REJO,RT 11 DUSUN 4,18090310100011,-5.4649006352149545,104.98383542394957
031,WAY KHILAU,007,MADA JAYA,RT 012 DUSUN 05 REPONG KADU,18090310070012,-5.4640368945823035,104.94752639158581
031,WAY KHILAU,006,KOTAJAWA,RT 017 DUSUN DAMAR SARI,18090310060014,-5.471420124999999,104.97260870833335
031,WAY KHILAU,007,MADA JAYA,RT 007 DUSUN 03 UMBUL BARU,18090310070007,-5.4595113448351364,104.94911914957423
031,WAY KHILAU,008,GUNUNGSARI,RT 20 DUSUN 9,18090310080020,-5.454756805715239,104.97372846781447
031,WAY KHILAU,004,PENENGAHAN,RT 21 DUSUN 07 KEJADIAN,18090310040022,-5.492300795891003,104.93724957410015
031,WAY KHILAU,008,GUNUNGSARI,RT 06 DUSUN 2,18090310080006,-5.45781360966549,104.97403313262531
031,WAY KHILAU,001,BAYAS JAYA,KEBUN PERTANIAN,18090310011015,-5.53444358449994,104.97948086710254
031,WAY KHILAU,008,GUNUNGSARI,RT 12 DUSUN 5,18090310080012,-5.456025183829253,104.97203930244095
031,WAY KHILAU,002,PADANG CERMIN,RT 003 DUSUN KENARI 2,18090310020003,-5.49982047008547,104.96565123931623
031,WAY KHILAU,006,KOTAJAWA,RT 011 DUSUN KUBANG JAYA,18090310060009,-5.472793038648183,104.9665606399028
031,WAY KHILAU,006,KOTAJAWA,RT 002 DUSUN KOTA JAWA 1,18090310060002,-5.482084090909091,104.96661727272718
031,WAY KHILAU,004,PENENGAHAN,RT 08 DUSUN 3 SUKADAMAI,18090310040005,-5.487746074855355,104.9457626485363
031,WAY KHILAU,001,BAYAS JAYA,RT 03 DUSUN BAYAS JAYA,18090310010003,-5.526335597484277,104.98093257861636
031,WAY KHILAU,003,SUKAJAYA,RT 01 DUSUN KUSUMA JAYA,18090310030001,-5.495638165873016,104.964859934127
031,WAY KHILAU,005,TANJUNG KERTA,RT 19 DUSUN 6,18090310050010,-5.493589462365592,104.96685284946243
031,WAY KHILAU,009,KUBU BATU,RT 09 DUSUN SUKARATU,18090310090006,-5.4794885430477525,104.98196905621707
031,WAY KHILAU,004,PENENGAHAN,RT 15 DUSUN 5 PEKON BALAK,18090310040020,-5.486534185454546,104.94140278045455
031,WAY KHILAU,004,PENENGAHAN,RT 19 DUSUN 6 SUKAWANGI,18090310040012,-5.482403180833334,104.937919915625
031,WAY KHILAU,001,BAYAS JAYA,KEBUN PERTANIAN,18090310011008,-5.53259666666667,104.98234
031,WAY KHILAU,007,MADA JAYA,RT 010 DUSUN 04 MADA TENGAH,18090310070010,-5.462356253876557,104.94795438599763
031,WAY KHILAU,002,PADANG CERMIN,RT 010 DUSUN SEROJA 3,18090310020010,-5.501132738095238,104.96410623015866
031,WAY KHILAU,006,KOTAJAWA,RT 025 DUSUN BABAKAN LOA,18090310060022,-5.4604590319911415,104.97167487396659
031,WAY KHILAU,009,KUBU BATU,SAWAH,18090310091004,-5.4725331939999595,104.983625544293
031,WAY KHILAU,009,KUBU BATU,RT 17 DUSUN SIDAMULYA 2,18090310090020,-5.492285815009925,104.98801786090978
031,WAY KHILAU,004,PENENGAHAN,RT 13 DUSUN 5 PEKON BALAK,18090310040025,-5.486273467940272,104.94315807124052
031,WAY KHILAU,005,TANJUNG KERTA,KEBUN,18090310051001,-5.491696196999955,104.95927211180182
031,WAY KHILAU,010,TANJUNG REJO,RT 12 DUSUN 4,18090310100012,-5.46622214584948,104.98477913285082
031,WAY KHILAU,001,BAYAS JAYA,RT 01 DUSUN BAYAS JAYA,18090310010001,-5.523906182236077,104.97856607292083
031,WAY KHILAU,007,MADA JAYA,RT 018 DUSUN 07 KEMBANG TANJUNG,18090310070018,-5.472416228092396,104.94866716372226
031,WAY KHILAU,001,BAYAS JAYA,KEBUN PERTANIAN,18090310011001,-5.54403011499994,104.9629377235251
040,WAY LIMA,013,PEKONDOH GEDUNG,RT 007 DUSUN TANJUNG RAHAYU,18090400130006,-5.446556352645594,105.04111691293392
031,WAY KHILAU,007,MADA JAYA,RT 005 DUSUN 02 MADA ILIR 2,18090310070005,-5.458431049530154,104.95141999652334
031,WAY KHILAU,002,PADANG CERMIN,RT 011 DUSUN PAKHDA MULYA I,18090310020011,-5.5094575,104.972356666667
031,WAY KHILAU,001,BAYAS JAYA,KEBUN PERTANIAN,18090310011007,-5.53989365,104.96423499
031,WAY KHILAU,002,PADANG CERMIN,KEBUN,18090310021002,-5.519179999999998,104.97572333333339
031,WAY KHILAU,007,MADA JAYA,RT 020 DUSUN 08 KEBON PISANG,18090310070020,-5.467435644339425,104.95018854079333
031,WAY KHILAU,002,PADANG CERMIN,RT 005 DUSUN SEROJA 1,18090310020005,-5.499226379310345,104.96491942528728
031,WAY KHILAU,003,SUKAJAYA,KEBUN PERTANIAN,18090310031001,-5.514557949499965,104.95587426836175
031,WAY KHILAU,004,PENENGAHAN,SAWAH,18090310041001,-5.4977645499999745,104.93773236341434
031,WAY KHILAU,008,GUNUNGSARI,RT 21 DUSUN 9,18090310080021,-5.453515554139161,104.97406230068775
031,WAY KHILAU,002,PADANG CERMIN,RT 007 DUSUN SEROJA 2,18090310020007,-5.499453108108108,104.96427671171168
031,WAY KHILAU,006,KOTAJAWA,RT 010 DUSUN KOTA JAWA 3,18090310060008,-5.474838353116091,104.96868585824267
031,WAY KHILAU,006,KOTAJAWA,SAWAH,18090310061004,-5.4746749340859,104.969140961766
031,WAY KHILAU,002,PADANG CERMIN,KEBUN,18090310021001,-5.50583087199996,104.96188029920478
031,WAY KHILAU,007,MADA JAYA,RT 019 DUSUN 07 KEMBANG TANJUNG,18090310070019,-5.4740700105082185,104.94898399187191
031,WAY KHILAU,006,KOTAJAWA,RT 012 DUSUN KUBANG JAYA,18090310060010,-5.472208590946032,104.96550726800582
031,WAY KHILAU,004,PENENGAHAN,SAWAH,18090310041003,-5.482424353499975,104.94532882882812
031,WAY KHILAU,003,SUKAJAYA,KEBUN PERTANIAN,18090310031002,-5.494325,104.967506666667
031,WAY KHILAU,002,PADANG CERMIN,RT 006 DUSUN SEROJA 1,18090310020006,-5.500584791666665,104.96529177083337
031,WAY KHILAU,008,GUNUNGSARI,SAWAH,18090310081002,-5.458865,104.977888333333
031,WAY KHILAU,003,SUKAJAYA,RT 08 DUSUN TANJUNG RAJA,18090310030008,-5.497824188034188,104.95978893162392
031,WAY KHILAU,010,TANJUNG REJO,SAWAH,18090310101001,-5.46196138393181,104.979637116194
022,WAY RATAI,005,GUNUNG REJO,RT 01 DUSUN CANDI SARI 2,18090220050003,-5.551262999314691,105.06013722613802
022,WAY RATAI,005,GUNUNG REJO,RT 02 DUSUN CANDI SARI 2,18090220050004,-5.5494757131612,105.05953184462012
022,WAY RATAI,005,GUNUNG REJO,RT 01 DUSUN CANDI SARI 1,18090220050002,-5.552576580260996,105.06331514334302
022,WAY RATAI,003,CERINGIN ASRI,RT 02 DUSUN BANYUMAS 2,18090220030014,-5.572381764353726,105.03964551123437
022,WAY RATAI,003,CERINGIN ASRI,RT 01 DUSUN BANYUMAS 2,18090220030013,-5.575411338361994,105.04162332479807
022,WAY RATAI,007,WATES WAY RATAI,RT 02 DUSUN SIDOLUHUR,18090220070009,-5.60245839382444,105.07514022344387
022,WAY RATAI,005,GUNUNG REJO,RT 02 DUSUN CANDI SARI 1,18090220050001,-5.551765112502191,105.0622614157656
022,WAY RATAI,006,MULYOSARI,RT 001 DUSUN CANDI MULYO,18090220060013,-5.5560509858521465,105.06388079450113
